"text","intent","sentiment","priority"
"بجد فيه ملاحظة على المنتج حابب أوضحها من غير زعل وشكراً لتعاونكم","complaint","neutral","medium"
"فيه ملاحظة على المنتج حابب أوضحها من غير زعل برجاء الإفادة","complaint","neutral","medium"
"معلش، فيه ملاحظة على المنتج حابب أوضحها من غير زعل برجاء الإفادة","complaint","neutral","medium"
"لو سمحت، فيه ملاحظة على المنتج حابب أوضحها من غير زعل ياريت حد يرد عليا","complaint","neutral","medium"
"من فضلك، فيه ملاحظة على المنتج حابب أوضحها من غير زعل","complaint","neutral","medium"
"على فكرة، فيه ملاحظة على المنتج حابب أوضحها من غير زعل ياريت حد يرد عليا","complaint","neutral","medium"
"بجد فيه ملاحظة على المنتج حابب أوضحها من غير زعل برجاء الإفادة","complaint","neutral","medium"
"فيه ملاحظة على المنتج حابب أوضحها من غير زعل في انتظار ردكم","complaint","neutral","medium"
"معلش، استلمت المنتج بايظ ومحتاج استبدال فوري برجاء الإفادة","complaint","negative","high"
"استلمت المنتج بايض ومحتاج استبدال فوري وشكراً لتعاونكم","complaint","negative","high"
"طب استلمت المنتج بايض ومحتاج استبدال فوري في انتظار ردكم","complaint","negative","high"
"بجد استلمت المنتج بايظ ومحتاج استبدال فوري وشكراً لتعاونكم","complaint","negative","high"
"على فكرة، استلمت المنتج بايض ومحتاج استبدال فوري في انتظار ردكم","complaint","negative","high"
"معلش، استلمت المنتج بايظ ومحتاج استبدال فوري ياريت حد يرد عليا","complaint","negative","high"
"استلمت المنتج بايض ومحتاج استبدال فوري","complaint","negative","high"
"على فكرة، استلمت المنتج بايظ ومحتاج استبدال فوري وشكراً لتعاونكم","complaint","negative","high"
"على فكرة، استلمت المنتج بايظ ومحتاج استبدال فوري ياريت حد يرد عليا","complaint","negative","high"
"لو سمحت، استلمت المنتج بايظ ومحتاج استبدال فوري ياريت حد يرد عليا","complaint","negative","high"
"على فكرة، استلمت المنتج بايظ ومحتاج استبدال فوري","complaint","negative","high"
"معلش، استلمت المنتج بايض ومحتاج استبدال فوري","complaint","negative","high"
"لو سمحت، استلمت المنتج بايض ومحتاج استبدال فوري في انتظار ردكم","complaint","negative","high"
"على فكرة، استلمت المنتج بايظ ومحتاج استبدال فوري برجاء الإفادة","complaint","negative","high"
"لو سمحت، استلمت المنتج بايض ومحتاج استبدال فوري برجاء الإفادة","complaint","negative","high"
"معلش، استلمت المنتج بايظ ومحتاج استبدال فوري في انتظار ردكم","complaint","negative","high"
"استلمت المنتج بايض ومحتاج استبدال فوري برجاء الإفادة","complaint","negative","high"
"بجد استلمت المنتج بايظ ومحتاج استبدال فوري في انتظار ردكم","complaint","negative","high"
"المنتج كويس عموماً، بس فيه نقطة بسيطة ممكن تتحسن ياريت حد يرد عليا","complaint","negative","low"
"بجد المنتج كويس عموماً، بس فيه نقطة بسيطة ممكن تتحسن","complaint","negative","low"
"من فضلك، المنتج كويس عموماً، بس فيه نقطة بسيطة ممكن تتحسن","complaint","negative","low"
"لو سمحت، المنتج كويس عموماً، بس فيه نقطة بسيطة ممكن تتحسن وشكراً لتعاونكم","complaint","negative","low"
"معلش، المنتج كويس عموماً، بس فيه نقطة بسيطة ممكن تتحسن","complaint","negative","low"
"المنتج كويس عموماً، بس فيه نقطة بسيطة ممكن تتحسن","complaint","negative","low"
"المنتج كويس عموماً، بس فيه نقطة بسيطة ممكن تتحسن برجاء الإفادة","complaint","negative","low"
"من فضلك، المنتج كويس عموماً، بس فيه نقطة بسيطة ممكن تتحسن ياريت حد يرد عليا","complaint","negative","low"
"لو سمحت، المنتج كويس عموماً، بس فيه نقطة بسيطة ممكن تتحسن ياريت حد يرد عليا","complaint","negative","low"
"لو سمحت، المنتج كويس عموماً، بس فيه نقطة بسيطة ممكن تتحسن برجاء الإفادة","complaint","negative","low"
"المنتج كويس عموماً، بس فيه نقطة بسيطة ممكن تتحسن وشكراً لتعاونكم","complaint","negative","low"
"بجد المنتج كويس عموماً، بس فيه نقطة بسيطة ممكن تتحسن وشكراً لتعاونكم","complaint","negative","low"
"طب المنتج كويس عموماً، بس فيه نقطة بسيطة ممكن تتحسن في انتظار ردكم","complaint","negative","low"
"بجد المنتج كويس عموماً، بس فيه نقطة بسيطة ممكن تتحسن ياريت حد يرد عليا","complaint","negative","low"
"طب حابب ألفت نظركم لمشكلة بسيطة حصلت في التوصيل وشكراً لتعاونكم","complaint","neutral","medium"
"طب حابب ألفت نظركم لمشكلة بسيطة حصلت في التوصيل","complaint","neutral","medium"
"معلش، حابب ألفت نظركم لمشكلة بسيطة حصلت في التوصيل ياريت حد يرد عليا","complaint","neutral","medium"
"من فضلك، حابب ألفت نظركم لمشكلة بسيطة حصلت في التوصيل برجاء الإفادة","complaint","neutral","medium"
"طب حابب ألفت نظركم لمشكلة بسيطة حصلت في التوصيل ياريت حد يرد عليا","complaint","neutral","medium"
"حابب ألفت نظركم لمشكلة بسيطة حصلت في التوصيل برجاء الإفادة","complaint","neutral","medium"
"لو سمحت، حابب ألفت نظركم لمشكلة بسيطة حصلت في التوصيل وشكراً لتعاونكم","complaint","neutral","medium"
"حابب ألفت نظركم لمشكلة بسيطة حصلت في التوصيل في انتظار ردكم","complaint","neutral","medium"
"طب حابب ألفت نظركم لمشكلة بسيطة حصلت في التوصيل في انتظار ردكم","complaint","neutral","medium"
"من فضلك، حابب ألفت نظركم لمشكلة بسيطة حصلت في التوصيل في انتظار ردكم","complaint","neutral","medium"
"على فكرة، حابب ألفت نظركم لمشكلة بسيطة حصلت في التوصيل ياريت حد يرد عليا","complaint","neutral","medium"
"من فضلك، حابب ألفت نظركم لمشكلة بسيطة حصلت في التوصيل وشكراً لتعاونكم","complaint","neutral","medium"
"على فكرة، حابب ألفت نظركم لمشكلة بسيطة حصلت في التوصيل وشكراً لتعاونكم","complaint","neutral","medium"
"طب فيه تأخير في الرد على استفساراتي عن المشكلة","complaint","negative","medium"
"طب فيه تأخير في الرد على استفساراتي عن المشكلة برجاء الإفادة","complaint","negative","medium"
"فيه تأخير في الرد على استفساراتي عن المشكلة في انتظار ردكم","complaint","negative","medium"
"فيه تأخير في الرد على استفساراتي عن المشكلة ياريت حد يرد عليا","complaint","negative","medium"
"لو سمحت، فيه تأخير في الرد على استفساراتي عن المشكلة وشكراً لتعاونكم","complaint","negative","medium"
"على فكرة، فيه تأخير في الرد على استفساراتي عن المشكلة","complaint","negative","medium"
"من فضلك، فيه تأخير في الرد على استفساراتي عن المشكلة في انتظار ردكم","complaint","negative","medium"
"على فكرة، فيه تأخير في الرد على استفساراتي عن المشكلة وشكراً لتعاونكم","complaint","negative","medium"
"فيه تأخير في الرد على استفساراتي عن المشكلة","complaint","negative","medium"
"معلش، فيه تأخير في الرد على استفساراتي عن المشكلة","complaint","negative","medium"
"فيه تأخير في الرد على استفساراتي عن المشكلة وشكراً لتعاونكم","complaint","negative","medium"
"بجد فيه تأخير في الرد على استفساراتي عن المشكلة في انتظار ردكم","complaint","negative","medium"
"لو سمحت، فيه تأخير في الرد على استفساراتي عن المشكلة برجاء الإفادة","complaint","negative","medium"
"لو سمحت، فيه تأخير في الرد على استفساراتي عن المشكلة ياريت حد يرد عليا","complaint","negative","medium"
"بجد فيه تأخير في الرد على استفساراتي عن المشكلة","complaint","negative","medium"
"بجد مفيش مشكلة كبيرة بس التغليف كان ممكن يكون أحسن ياريت حد يرد عليا","complaint","negative","low"
"معلش، مفيش مشكلة كبيرة بس التغليف كان ممكن يكون أحسن برجاء الإفادة","complaint","negative","low"
"من فضلك، مفيش مشكلة كبيرة بس التغليف كان ممكن يكون أحسن وشكراً لتعاونكم","complaint","negative","low"
"من فضلك، مفيش مشكلة كبيرة بس التغليف كان ممكن يكون أحسن برجاء الإفادة","complaint","negative","low"
"مفيش مشكلة كبيرة بس التغليف كان ممكن يكون أحسن وشكراً لتعاونكم","complaint","negative","low"
"من فضلك، مفيش مشكلة كبيرة بس التغليف كان ممكن يكون أحسن ياريت حد يرد عليا","complaint","negative","low"
"مفيش مشكلة كبيرة بس التغليف كان ممكن يكون أحسن","complaint","negative","low"
"مفيش مشكلة كبيرة بس التغليف كان ممكن يكون أحسن في انتظار ردكم","complaint","negative","low"
"بجد مفيش مشكلة كبيرة بس التغليف كان ممكن يكون أحسن في انتظار ردكم","complaint","negative","low"
"على فكرة، مفيش مشكلة كبيرة بس التغليف كان ممكن يكون أحسن وشكراً لتعاونكم","complaint","negative","low"
"لو سمحت، مفيش مشكلة كبيرة بس التغليف كان ممكن يكون أحسن برجاء الإفادة","complaint","negative","low"
"مفيش مشكلة كبيرة بس التغليف كان ممكن يكون أحسن ياريت حد يرد عليا","complaint","negative","low"
"معلش، مفيش مشكلة كبيرة بس التغليف كان ممكن يكون أحسن ياريت حد يرد عليا","complaint","negative","low"
"معلش، فيه نقطة محتاجة تحسين في تجربة الطلب","complaint","neutral","medium"
"فيه نقطة محتاجة تحسين في تجربة الطلب وشكراً لتعاونكم","complaint","neutral","medium"
"على فكرة، فيه نقطة محتاجة تحسين في تجربة الطلب","complaint","neutral","medium"
"من فضلك، فيه نقطة محتاجة تحسين في تجربة الطلب في انتظار ردكم","complaint","neutral","medium"
"لو سمحت، فيه نقطة محتاجة تحسين في تجربة الطلب ياريت حد يرد عليا","complaint","neutral","medium"
"فيه نقطة محتاجة تحسين في تجربة الطلب","complaint","neutral","medium"
"من فضلك، فيه نقطة محتاجة تحسين في تجربة الطلب وشكراً لتعاونكم","complaint","neutral","medium"
"لو سمحت، فيه نقطة محتاجة تحسين في تجربة الطلب برجاء الإفادة","complaint","neutral","medium"
"من فضلك، فيه نقطة محتاجة تحسين في تجربة الطلب برجاء الإفادة","complaint","neutral","medium"
"بجد فيه نقطة محتاجة تحسين في تجربة الطلب في انتظار ردكم","complaint","neutral","medium"
"طب فيه نقطة محتاجة تحسين في تجربة الطلب","complaint","neutral","medium"
"معلش، فيه نقطة محتاجة تحسين في تجربة الطلب وشكراً لتعاونكم","complaint","neutral","medium"
"طب فيه نقطة محتاجة تحسين في تجربة الطلب وشكراً لتعاونكم","complaint","neutral","medium"
"طب فيه نقطة محتاجة تحسين في تجربة الطلب برجاء الإفادة","complaint","neutral","medium"
"على فكرة، وصلني منتج غير المطلوب وده أثر على شغلي وشكراً لتعاونكم","complaint","negative","high"
"طب وصلني منتج غير المطلوب وده أثر على شغلي","complaint","negative","high"
"طب وصلني منتج غير المطلوب وده أثر على شغلي ياريت حد يرد عليا","complaint","negative","high"
"معلش، وصلني منتج غير المطلوب وده أثر على شغلي ياريت حد يرد عليا","complaint","negative","high"
"على فكرة، وصلني منتج غير المطلوب وده أثر على شغلي","complaint","negative","high"
"من فضلك، وصلني منتج غير المطلوب وده أثر على شغلي وشكراً لتعاونكم","complaint","negative","high"
"بجد وصلني منتج غير المطلوب وده أثر على شغلي برجاء الإفادة","complaint","negative","high"
"بجد وصلني منتج غير المطلوب وده أثر على شغلي ياريت حد يرد عليا","complaint","negative","high"
"طب وصلني منتج غير المطلوب وده أثر على شغلي في انتظار ردكم","complaint","negative","high"
"معلش، وصلني منتج غير المطلوب وده أثر على شغلي","complaint","negative","high"
"من فضلك، وصلني منتج غير المطلوب وده أثر على شغلي","complaint","negative","high"
"وصلني منتج غير المطلوب وده أثر على شغلي برجاء الإفادة","complaint","negative","high"
"طب وصلني منتج غير المطلوب وده أثر على شغلي وشكراً لتعاونكم","complaint","negative","high"
"بجد محتاج توضيح أكتر لأن الوصف مش كافي وشكراً لتعاونكم","general_inquiry","negative","low"
"لو سمحت، محتاج توضيح أكتر لأن الوصف مش كافي برجاء الإفادة","general_inquiry","negative","low"
"محتاج توضيح أكتر لأن الوصف مش كافي ياريت حد يرد عليا","general_inquiry","negative","low"
"محتاج توضيح أكتر لأن الوصف مش كافي","general_inquiry","negative","low"
"من فضلك، محتاج توضيح أكتر لأن الوصف مش كافي برجاء الإفادة","general_inquiry","negative","low"
"طب محتاج توضيح أكتر لأن الوصف مش كافي في انتظار ردكم","general_inquiry","negative","low"
"معلش، محتاج توضيح أكتر لأن الوصف مش كافي وشكراً لتعاونكم","general_inquiry","negative","low"
"بجد محتاج توضيح أكتر لأن الوصف مش كافي في انتظار ردكم","general_inquiry","negative","low"
"على فكرة، محتاج توضيح أكتر لأن الوصف مش كافي","general_inquiry","negative","low"
"معلش، محتاج توضيح أكتر لأن الوصف مش كافي ياريت حد يرد عليا","general_inquiry","negative","low"
"على فكرة، محتاج توضيح أكتر لأن الوصف مش كافي وشكراً لتعاونكم","general_inquiry","negative","low"
"معلش، محتاج توضيح أكتر لأن الوصف مش كافي برجاء الإفادة","general_inquiry","negative","low"
"من فضلك، حلو أوي وجود تشكيلة كبيرة من المنتجات ياريت حد يرد عليا","general_inquiry","positive","low"
"لو سمحت، حلو أوي وجود تشكيلة كبيرة من المنتجات في انتظار ردكم","general_inquiry","positive","low"
"طب حلو أوي وجود تشكيلة كبيرة من المنتجات برجاء الإفادة","general_inquiry","positive","low"
"طب حلو أوي وجود تشكيلة كبيرة من المنتجات","general_inquiry","positive","low"
"بجد حلو أوي وجود تشكيلة كبيرة من المنتجات وشكراً لتعاونكم","general_inquiry","positive","low"
"بجد حلو أوي وجود تشكيلة كبيرة من المنتجات","general_inquiry","positive","low"
"على فكرة، حلو أوي وجود تشكيلة كبيرة من المنتجات ياريت حد يرد عليا","general_inquiry","positive","low"
"طب حلو أوي وجود تشكيلة كبيرة من المنتجات وشكراً لتعاونكم","general_inquiry","positive","low"
"حلو أوي وجود تشكيلة كبيرة من المنتجات ياريت حد يرد عليا","general_inquiry","positive","low"
"على فكرة، حلو أوي وجود تشكيلة كبيرة من المنتجات برجاء الإفادة","general_inquiry","positive","low"
"على فكرة، حلو أوي وجود تشكيلة كبيرة من المنتجات وشكراً لتعاونكم","general_inquiry","positive","low"
"بجد حلو أوي وجود تشكيلة كبيرة من المنتجات برجاء الإفادة","general_inquiry","positive","low"
"على فكرة، الشحن بياخد وقت أطول لو الطلب كبير؟","general_inquiry","neutral","low"
"على فكرة، الشحن بياخد وقت أطول لو الطلب كبير؟ ياريت حد يرد عليا","general_inquiry","neutral","low"
"معلش، الشحن بياخد وقت أطول لو الطلب كبير؟","general_inquiry","neutral","low"
"معلش، الشحن بياخد وقت أطول لو الطلب كبير؟ في انتظار ردكم","general_inquiry","neutral","low"
"لو سمحت، الشحن بياخد وقت أطول لو الطلب كبير؟ برجاء الإفادة","general_inquiry","neutral","low"
"الشحن بياخد وقت أطول لو الطلب كبير؟ ياريت حد يرد عليا","general_inquiry","neutral","low"
"معلش، الشحن بياخد وقت أطول لو الطلب كبير؟ ياريت حد يرد عليا","general_inquiry","neutral","low"
"معلش، الشحن بياخد وقت أطول لو الطلب كبير؟ برجاء الإفادة","general_inquiry","neutral","low"
"الشحن بياخد وقت أطول لو الطلب كبير؟ في انتظار ردكم","general_inquiry","neutral","low"
"طب الشحن بياخد وقت أطول لو الطلب كبير؟","general_inquiry","neutral","low"
"على فكرة، الشحن بياخد وقت أطول لو الطلب كبير؟ في انتظار ردكم","general_inquiry","neutral","low"
"الشحن بياخد وقت أطول لو الطلب كبير؟ برجاء الإفادة","general_inquiry","neutral","low"
"على فكرة، حابب أقول ان خدمه العملاء عندكم محترمة برجاء الإفادة","general_inquiry","positive","low"
"حابب أقول ان خدمه العملاء عندكم محترمة ياريت حد يرد عليا","general_inquiry","positive","low"
"من فضلك، حابب أقول ان خدمة العملاء عندكم محترمة ياريت حد يرد عليا","general_inquiry","positive","low"
"حابب أقول ان خدمه العملاء عندكم محترمة وشكراً لتعاونكم","general_inquiry","positive","low"
"طب حابب أقول ان خدمة العملاء عندكم محترمة في انتظار ردكم","general_inquiry","positive","low"
"لو سمحت، حابب أقول ان خدمه العملاء عندكم محترمة ياريت حد يرد عليا","general_inquiry","positive","low"
"معلش، حابب أقول ان خدمة العملاء عندكم محترمة في انتظار ردكم","general_inquiry","positive","low"
"على فكرة، حابب أقول ان خدمه العملاء عندكم محترمة ياريت حد يرد عليا","general_inquiry","positive","low"
"لو سمحت، حابب أقول ان خدمة العملاء عندكم محترمة","general_inquiry","positive","low"
"لو سمحت، حابب أقول ان خدمة العملاء عندكم محترمة في انتظار ردكم","general_inquiry","positive","low"
"بجد حابب أقول ان خدمه العملاء عندكم محترمة في انتظار ردكم","general_inquiry","positive","low"
"بجد حابب أقول ان خدمة العملاء عندكم محترمة","general_inquiry","positive","low"
"لو سمحت، بتشتغلوا أيام الجمعة والسبت؟","general_inquiry","neutral","low"
"طب بتشتغلوا أيام الجمعة والسبت؟ ياريت حد يرد عليا","general_inquiry","neutral","low"
"بجد بتشتغلوا أيام الجمعة والسبت؟","general_inquiry","neutral","low"
"بتشتغلوا أيام الجمعة والسبت؟ برجاء الإفادة","general_inquiry","neutral","low"
"معلش، بتشتغلوا أيام الجمعة والسبت؟","general_inquiry","neutral","low"
"طب بتشتغلوا أيام الجمعة والسبت؟ في انتظار ردكم","general_inquiry","neutral","low"
"من فضلك، بتشتغلوا أيام الجمعة والسبت؟ ياريت حد يرد عليا","general_inquiry","neutral","low"
"من فضلك، بتشتغلوا أيام الجمعة والسبت؟ وشكراً لتعاونكم","general_inquiry","neutral","low"
"بتشتغلوا أيام الجمعة والسبت؟","general_inquiry","neutral","low"
"لو سمحت، بتشتغلوا أيام الجمعة والسبت؟ وشكراً لتعاونكم","general_inquiry","neutral","low"
"لو سمحت، بتشتغلوا أيام الجمعة والسبت؟ ياريت حد يرد عليا","general_inquiry","neutral","low"
"طب بتشتغلوا أيام الجمعة والسبت؟ برجاء الإفادة","general_inquiry","neutral","low"
"بجد عاوز أعرف الفرق بين موديلين من الهيدفون عندكم برجاء الإفادة","general_inquiry","neutral","low"
"عاوز أعرف الفرق بين موديلين من الهيدفون عندكم ياريت حد يرد عليا","general_inquiry","neutral","low"
"معلش، عايز أعرف الفرق بين موديلين من الهيدفون عندكم وشكراً لتعاونكم","general_inquiry","neutral","low"
"عايز أعرف الفرق بين موديلين من الهيدفون عندكم وشكراً لتعاونكم","general_inquiry","neutral","low"
"من فضلك، عايز أعرف الفرق بين موديلين من الهيدفون عندكم في انتظار ردكم","general_inquiry","neutral","low"
"معلش، عاوز أعرف الفرق بين موديلين من الهيدفون عندكم برجاء الإفادة","general_inquiry","neutral","low"
"على فكرة، عايز أعرف الفرق بين موديلين من الهيدفون عندكم برجاء الإفادة","general_inquiry","neutral","low"
"لو سمحت، عاوز أعرف الفرق بين موديلين من الهيدفون عندكم برجاء الإفادة","general_inquiry","neutral","low"
"طب عاوز أعرف الفرق بين موديلين من الهيدفون عندكم وشكراً لتعاونكم","general_inquiry","neutral","low"
"على فكرة، عايز أعرف الفرق بين موديلين من الهيدفون عندكم","general_inquiry","neutral","low"
"بجد عاوز أعرف الفرق بين موديلين من الهيدفون عندكم في انتظار ردكم","general_inquiry","neutral","low"
"من فضلك، عاوز أعرف الفرق بين موديلين من الهيدفون عندكم برجاء الإفادة","general_inquiry","neutral","low"
"لو سمحت، عندكم تابلت مناسب للرسم؟ ياريت حد يرد عليا","general_inquiry","neutral","low"
"على فكرة، عندكم تابلت مناسب للرسم؟","general_inquiry","neutral","low"
"لو سمحت، عندكم تابلت مناسب للرسم؟ في انتظار ردكم","general_inquiry","neutral","low"
"على فكرة، عندكم تابلت مناسب للرسم؟ وشكراً لتعاونكم","general_inquiry","neutral","low"
"بجد عندكم تابلت مناسب للرسم؟ وشكراً لتعاونكم","general_inquiry","neutral","low"
"عندكم تابلت مناسب للرسم؟ برجاء الإفادة","general_inquiry","neutral","low"
"من فضلك، عندكم تابلت مناسب للرسم؟ ياريت حد يرد عليا","general_inquiry","neutral","low"
"من فضلك، عندكم تابلت مناسب للرسم؟","general_inquiry","neutral","low"
"طب عندكم تابلت مناسب للرسم؟ في انتظار ردكم","general_inquiry","neutral","low"
"لو سمحت، عندكم تابلت مناسب للرسم؟","general_inquiry","neutral","low"
"معلش، عندكم تابلت مناسب للرسم؟ في انتظار ردكم","general_inquiry","neutral","low"
"من فضلك، عندكم تابلت مناسب للرسم؟ وشكراً لتعاونكم","general_inquiry","neutral","low"
"طب عايز أعرف الحد الأدنى للطلب عشان الشحن يبقى مجاني في انتظار ردكم","general_inquiry","neutral","low"
"معلش، عاوز أعرف الحد الأدنى للطلب عشان الشحن يبقى مجاني","general_inquiry","neutral","low"
"بجد عاوز أعرف الحد الأدنى للطلب عشان الشحن يبقى مجاني وشكراً لتعاونكم","general_inquiry","neutral","low"
"من فضلك، عاوز أعرف الحد الأدنى للطلب عشان الشحن يبقى مجاني ياريت حد يرد عليا","general_inquiry","neutral","low"
"لو سمحت، عاوز أعرف الحد الأدنى للطلب عشان الشحن يبقى مجاني وشكراً لتعاونكم","general_inquiry","neutral","low"
"من فضلك، عاوز أعرف الحد الأدنى للطلب عشان الشحن يبقى مجاني","general_inquiry","neutral","low"
"طب عاوز أعرف الحد الأدنى للطلب عشان الشحن يبقى مجاني ياريت حد يرد عليا","general_inquiry","neutral","low"
"لو سمحت، عاوز أعرف الحد الأدنى للطلب عشان الشحن يبقى مجاني في انتظار ردكم","general_inquiry","neutral","low"
"من فضلك، عاوز أعرف الحد الأدنى للطلب عشان الشحن يبقى مجاني برجاء الإفادة","general_inquiry","neutral","low"
"معلش، عاوز أعرف الحد الأدنى للطلب عشان الشحن يبقى مجاني ياريت حد يرد عليا","general_inquiry","neutral","low"
"عايز أعرف الحد الأدنى للطلب عشان الشحن يبقى مجاني ياريت حد يرد عليا","general_inquiry","neutral","low"
"عاوز أعرف الحد الأدنى للطلب عشان الشحن يبقى مجاني","general_inquiry","neutral","low"
"طب عندكم ماوس مناسب للألعاب؟ وشكراً لتعاونكم","general_inquiry","neutral","low"
"على فكرة، عندكم ماوس مناسب للألعاب؟ برجاء الإفادة","general_inquiry","neutral","low"
"على فكرة، عندكم ماوس مناسب للألعاب؟ وشكراً لتعاونكم","general_inquiry","neutral","low"
"من فضلك، عندكم ماوس مناسب للألعاب؟ برجاء الإفادة","general_inquiry","neutral","low"
"بجد عندكم ماوس مناسب للألعاب؟ وشكراً لتعاونكم","general_inquiry","neutral","low"
"من فضلك، عندكم ماوس مناسب للألعاب؟ في انتظار ردكم","general_inquiry","neutral","low"
"على فكرة، عندكم ماوس مناسب للألعاب؟","general_inquiry","neutral","low"
"معلش، عندكم ماوس مناسب للألعاب؟ برجاء الإفادة","general_inquiry","neutral","low"
"لو سمحت، عندكم ماوس مناسب للألعاب؟ في انتظار ردكم","general_inquiry","neutral","low"
"من فضلك، عندكم ماوس مناسب للألعاب؟ وشكراً لتعاونكم","general_inquiry","neutral","low"
"عندكم ماوس مناسب للألعاب؟ في انتظار ردكم","general_inquiry","neutral","low"
"عندكم ماوس مناسب للألعاب؟ برجاء الإفادة","general_inquiry","neutral","low"
"من فضلك، عاوز أعرف طرق التواصل مع خدمة العملاء","general_inquiry","neutral","low"
"بجد عايز أعرف طرق التواصل مع خدمة العملاء وشكراً لتعاونكم","general_inquiry","neutral","low"
"طب عايز أعرف طرق التواصل مع خدمة العملاء في انتظار ردكم","general_inquiry","neutral","low"
"معلش، عاوز أعرف طرق التواصل مع خدمة العملاء وشكراً لتعاونكم","general_inquiry","neutral","low"
"عايز أعرف طرق التواصل مع خدمه العملاء ياريت حد يرد عليا","general_inquiry","neutral","low"
"لو سمحت، عايز أعرف طرق التواصل مع خدمة العملاء برجاء الإفادة","general_inquiry","neutral","low"
"على فكرة، عايز أعرف طرق التواصل مع خدمه العملاء برجاء الإفادة","general_inquiry","neutral","low"
"طب عايز أعرف طرق التواصل مع خدمة العملاء ياريت حد يرد عليا","general_inquiry","neutral","low"
"معلش، عاوز أعرف طرق التواصل مع خدمة العملاء برجاء الإفادة","general_inquiry","neutral","low"
"لو سمحت، عايز أعرف طرق التواصل مع خدمه العملاء","general_inquiry","neutral","low"
"معلش، عايز أعرف طرق التواصل مع خدمة العملاء في انتظار ردكم","general_inquiry","neutral","low"
"من فضلك، عايز أعرف طرق التواصل مع خدمة العملاء ياريت حد يرد عليا","general_inquiry","neutral","low"
"على فكرة، هل ممكن أدفع أونلاين من غير فيزا؟ برجاء الإفادة","general_inquiry","neutral","low"
"بجد هل ممكن أدفع أونلاين من غير فيزا؟ وشكراً لتعاونكم","general_inquiry","neutral","low"
"معلش، هل ممكن أدفع أونلاين من غير فيزا؟ في انتظار ردكم","general_inquiry","neutral","low"
"لو سمحت، هل ممكن أدفع أونلاين من غير فيزا؟","general_inquiry","neutral","low"
"لو سمحت، هل ممكن أدفع أونلاين من غير فيزا؟ برجاء الإفادة","general_inquiry","neutral","low"
"هل ممكن أدفع أونلاين من غير فيزا؟ ياريت حد يرد عليا","general_inquiry","neutral","low"
"طب هل ممكن أدفع أونلاين من غير فيزا؟","general_inquiry","neutral","low"
"لو سمحت، هل ممكن أدفع أونلاين من غير فيزا؟ في انتظار ردكم","general_inquiry","neutral","low"
"على فكرة، هل ممكن أدفع أونلاين من غير فيزا؟ ياريت حد يرد عليا","general_inquiry","neutral","low"
"بجد هل ممكن أدفع أونلاين من غير فيزا؟ برجاء الإفادة","general_inquiry","neutral","low"
"على فكرة، هل ممكن أدفع أونلاين من غير فيزا؟ في انتظار ردكم","general_inquiry","neutral","low"
"هل ممكن أدفع أونلاين من غير فيزا؟ وشكراً لتعاونكم","general_inquiry","neutral","low"
"لو سمحت، عاوز أعرف سعة التخزين المتاحة في اللابتوب وشكراً لتعاونكم","general_inquiry","neutral","low"
"معلش، عايز أعرف سعة التخزين المتاحة في اللابتوب وشكراً لتعاونكم","general_inquiry","neutral","low"
"على فكرة، عاوز أعرف سعة التخزين المتاحة في اللابتوب","general_inquiry","neutral","low"
"معلش، عاوز أعرف سعة التخزين المتاحة في اللابتوب برجاء الإفادة","general_inquiry","neutral","low"
"من فضلك، عايز أعرف سعة التخزين المتاحة في اللابتوب برجاء الإفادة","general_inquiry","neutral","low"
"طب عاوز أعرف سعة التخزين المتاحة في اللابتوب","general_inquiry","neutral","low"
"من فضلك، عايز أعرف سعة التخزين المتاحة في اللابتوب","general_inquiry","neutral","low"
"من فضلك، عايز أعرف سعة التخزين المتاحة في اللابتوب ياريت حد يرد عليا","general_inquiry","neutral","low"
"لو سمحت، عايز أعرف سعة التخزين المتاحة في اللابتوب في انتظار ردكم","general_inquiry","neutral","low"
"عايز أعرف سعة التخزين المتاحة في اللابتوب وشكراً لتعاونكم","general_inquiry","neutral","low"
"على فكرة، عايز أعرف سعة التخزين المتاحة في اللابتوب برجاء الإفادة","general_inquiry","neutral","low"
"على فكرة، عايز أعرف سعة التخزين المتاحة في اللابتوب في انتظار ردكم","general_inquiry","neutral","low"
"طب مش فاهم ليه مفيش صور كافية للمنتج في الموقع برجاء الإفادة","general_inquiry","negative","low"
"معلش، مش فاهم ليه مفيش صور كافية للمنتج في الموقع","general_inquiry","negative","low"
"طب مش فاهم ليه مفيش صور كافية للمنتج في الموقع","general_inquiry","negative","low"
"على فكرة، مش فاهم ليه مفيش صور كافية للمنتج في الموقع","general_inquiry","negative","low"
"لو سمحت، مش فاهم ليه مفيش صور كافية للمنتج في الموقع في انتظار ردكم","general_inquiry","negative","low"
"لو سمحت، مش فاهم ليه مفيش صور كافية للمنتج في الموقع ياريت حد يرد عليا","general_inquiry","negative","low"
"طب مش فاهم ليه مفيش صور كافية للمنتج في الموقع في انتظار ردكم","general_inquiry","negative","low"
"من فضلك، مش فاهم ليه مفيش صور كافية للمنتج في الموقع في انتظار ردكم","general_inquiry","negative","low"
"معلش، مش فاهم ليه مفيش صور كافية للمنتج في الموقع وشكراً لتعاونكم","general_inquiry","negative","low"
"مش فاهم ليه مفيش صور كافية للمنتج في الموقع في انتظار ردكم","general_inquiry","negative","low"
